M:org.apache.nutch.segment.SegmentMerger$SegmentOutputFormat$1:write(org.apache.hadoop.io.Text,org.apache.nutch.metadata.MetaWrapper) (S)org.apache.nutch.segment.SegmentPart:parse(java.lang.String)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int,int) (S)org.apache.nutch.fetcher.Fetcher:access$600(org.apache.nutch.fetcher.Fetcher)
M:org.apache.nutch.indexer.IndexingJob:run(java.lang.String[]) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.tools.ResolveUrls$ResolverThread:run() (S)java.net.InetAddress:getByName(java.lang.String)
M:org.apache.nutch.protocol.Content:readFields(java.io.DataInput) (S)org.apache.hadoop.io.Text:readString(java.io.DataInput)
M:org.apache.nutch.parse.ParseSegment:parse(org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.CrawlDbReader:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.crawl.URLPartitioner:getPartition(org.apache.hadoop.io.Text,org.apache.hadoop.io.Writable,int) (S)org.apache.nutch.util.URLUtil:getDomainName(java.net.URL)
M:org.apache.nutch.scoring.webgraph.LoopReader:dumpUrl(org.apache.hadoop.fs.Path,java.lang.String) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.scoring.webgraph.LoopReader:dumpUrl(org.apache.hadoop.fs.Path,java.lang.String) (S)org.apache.hadoop.mapred.MapFileOutputFormat:getEntry(org.apache.hadoop.io.MapFile$Reader[],org.apache.hadoop.mapred.Partitioner,org.apache.hadoop.io.WritableComparable,org.apache.hadoop.io.Writable)
M:org.apache.nutch.tools.arc.ArcRecordReader:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
M:org.apache.nutch.crawl.CrawlDbMerger:main(java.lang.String[]) (S)org.apache.hadoop.util.ToolRunner:run(org.apache.hadoop.conf.Configuration,org.apache.hadoop.util.Tool,java.lang.String[])
M:org.apache.nutch.scoring.webgraph.NodeDumper:run(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:create(java.lang.String)
M:org.apache.nutch.tools.arc.ArcSegmentCreator:output(org.apache.hadoop.mapred.OutputCollector,java.lang.String,org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int) (S)java.lang.Long:toString(long)
M:org.apache.nutch.scoring.webgraph.Loops:run(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:withArgName(java.lang.String)
M:org.apache.nutch.parse.Outlink:skip(java.io.DataInput) (S)org.apache.hadoop.io.Text:skip(java.io.DataInput)
M:org.apache.nutch.crawl.CrawlDb:createJob(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path) (S)java.lang.Integer:toString(int)
M:org.apache.nutch.protocol.Content:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.net.protocols.HttpDateFormat:<clinit>() (S)java.util.TimeZone:getTimeZone(java.lang.String)
M:org.apache.nutch.parse.ParserChecker:run(java.lang.String[]) (S)org.apache.nutch.util.URLUtil:toASCII(java.lang.String)
M:org.apache.nutch.crawl.LinkDb:invert(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean,boolean) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.Injector:main(java.lang.String[]) (S)java.lang.System:exit(int)
M:org.apache.nutch.crawl.CrawlDb:createJob(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.CrawlDbMerger:merge(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.net.URLNormalizers:findExtensions(java.lang.String) (S)java.util.Arrays:asList(java.lang.Object[])
M:org.apache.nutch.tools.ResolveUrls$ResolverThread:run() (S)org.apache.nutch.tools.ResolveUrls:access$000()
M:org.apache.nutch.parse.ParsePluginsReader:parse(org.apache.hadoop.conf.Configuration) (S)java.lang.Integer:parseInt(java.lang.String)
M:org.apache.nutch.crawl.Generator:generate(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,int,long,long,boolean,boolean,boolean,int) (S)org.apache.nutch.util.TimingUtil:elapsedTime(long,long)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int,int) (S)org.apache.nutch.parse.ParseSegment:isTruncated(org.apache.nutch.protocol.Content)
M:org.apache.nutch.parse.ParseSegment:parse(org.apache.hadoop.fs.Path) (S)org.apache.nutch.util.TimingUtil:elapsedTime(long,long)
M:org.apache.nutch.crawl.CrawlDbReader$CrawlDbDumpMapper:configure(org.apache.hadoop.mapred.JobConf) (S)java.util.regex.Pattern:compile(java.lang.String)
M:org.apache.nutch.crawl.DeduplicationJob:run(java.lang.String[]) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.util.EncodingDetector:guessEncoding(org.apache.nutch.protocol.Content,java.lang.String) (S)org.apache.nutch.util.EncodingDetector:resolveEncodingAlias(java.lang.String)
M:org.apache.nutch.tools.ResolveUrls:resolveUrls() (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.indexer.IndexingJob:index(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,java.util.List,boolean,boolean,java.lang.String,boolean,boolean) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.tools.DmozParser:main(java.lang.String[]) (S)org.apache.nutch.tools.DmozParser:addTopicsFromFile(java.lang.String,java.util.Vector)
M:org.apache.nutch.scoring.webgraph.NodeDumper:run(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:withArgName(java.lang.String)
M:org.apache.nutch.scoring.webgraph.WebGraph:createWebGraph(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.util.EncodingDetector:guessEncoding(org.apache.nutch.protocol.Content,java.lang.String) (S)org.apache.nutch.util.EncodingDetector$EncodingClue:access$100(org.apache.nutch.util.EncodingDetector$EncodingClue)
M:org.apache.nutch.fetcher.Fetcher$FetchItemQueue:dump() (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.scoring.webgraph.LoopReader:main(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:hasOptionalArg()
M:org.apache.nutch.crawl.MapWritable:<init>(org.apache.nutch.crawl.MapWritable) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.crawl.CrawlDb:main(java.lang.String[]) (S)org.apache.hadoop.util.ToolRunner:run(org.apache.hadoop.conf.Configuration,org.apache.hadoop.util.Tool,java.lang.String[])
M:org.apache.nutch.crawl.MapWritable:addIdEntry(byte,java.lang.Class) (S)org.apache.nutch.crawl.MapWritable$ClassIdEntry:access$502(org.apache.nutch.crawl.MapWritable$ClassIdEntry,org.apache.nutch.crawl.MapWritable$ClassIdEntry)
M:org.apache.nutch.crawl.CrawlDbMerger:createMergeJob(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path,boolean,boolean) (S)java.lang.Integer:toString(int)
M:org.apache.nutch.parse.ParseOutputFormat:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
M:org.apache.nutch.util.MimeUtil:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.String)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:handleRedirect(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,java.lang.String,java.lang.String,boolean,java.lang.String) (S)org.apache.nutch.util.URLUtil:chooseRepr(java.lang.String,java.lang.String,boolean)
M:org.apache.nutch.scoring.webgraph.NodeDumper$AggrType:valueOf(java.lang.String) (S)java.lang.Enum:valueOf(java.lang.Class,java.lang.String)
M:org.apache.nutch.crawl.LinkDbReader:main(java.lang.String[]) (S)java.lang.System:exit(int)
M:org.apache.nutch.plugin.PluginManifestParser:<clinit>() (S)java.lang.System:getProperty(java.lang.String)
M:org.apache.nutch.scoring.webgraph.LinkDumper:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.util.EncodingDetector:addClue(java.lang.String,java.lang.String,int) (S)org.apache.nutch.util.EncodingDetector:resolveEncodingAlias(java.lang.String)
M:org.apache.nutch.scoring.webgraph.LinkRank:runInverter(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.tools.proxy.SegmentHandler$Segment:getReaders(java.lang.String) (S)org.apache.hadoop.fs.FileUtil:stat2Paths(org.apache.hadoop.fs.FileStatus[])
M:org.apache.nutch.protocol.ProtocolStatus:readFields(java.io.DataInput) (S)org.apache.hadoop.io.WritableUtils:readCompressedStringArray(java.io.DataInput)
M:org.apache.nutch.crawl.CrawlDbReader$CrawlDbDumpMapper:configure(org.apache.hadoop.mapred.JobConf) (S)java.lang.Integer:valueOf(int)
M:org.apache.nutch.net.URLFilterChecker:checkOne(java.lang.String) (S)org.apache.nutch.plugin.PluginRepository:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.indexer.IndexingFiltersChecker:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.metadata.SpellCheckedMetadata:getValues(java.lang.String) (S)org.apache.nutch.metadata.SpellCheckedMetadata:getNormalizedName(java.lang.String)
M:org.apache.nutch.crawl.DeduplicationJob:run(java.lang.String[]) (S)java.lang.Integer:toString(int)
M:org.apache.nutch.parse.ParserChecker:main(java.lang.String[]) (S)java.lang.System:exit(int)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:run() (S)org.apache.nutch.fetcher.Fetcher:access$400(org.apache.nutch.fetcher.Fetcher,int)
M:org.apache.nutch.scoring.webgraph.NodeReader:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.crawl.TextProfileSignature:calculate(org.apache.nutch.protocol.Content,org.apache.nutch.parse.Parse) (S)java.util.Collections:sort(java.util.List,java.util.Comparator)
M:org.apache.nutch.scoring.webgraph.LinkRank:runInitializer(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.scoring.webgraph.LinkDumper:run(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:create(java.lang.String)
M:org.apache.nutch.util.DomUtil:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
M:org.apache.nutch.crawl.MapWritable:remove(org.apache.hadoop.io.Writable) (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$200(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.crawl.SignatureFactory:getSignature(org.apache.hadoop.conf.Configuration) (S)org.apache.nutch.util.ObjectCache:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.fetcher.Fetcher:run(java.lang.String[]) (S)java.lang.Integer:parseInt(java.lang.String)
M:org.apache.nutch.crawl.Generator$HashComparator:compare(org.apache.hadoop.io.WritableComparable,org.apache.hadoop.io.WritableComparable) (S)org.apache.nutch.crawl.Generator$HashComparator:hash(byte[],int,int)
M:org.apache.nutch.indexer.IndexerMapReduce:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
M:org.apache.nutch.crawl.Generator:run(java.lang.String[]) (S)java.lang.Integer:parseInt(java.lang.String)
M:org.apache.nutch.crawl.LinkDbReader:processDumpJob(java.lang.String,java.lang.String) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.scoring.webgraph.WebGraph$OutlinkDb:getFetchTime(org.apache.nutch.parse.ParseData) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.parse.ParseData:main(java.lang.String[]) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.scoring.webgraph.NodeDumper:dumpNodes(org.apache.hadoop.fs.Path,org.apache.nutch.scoring.webgraph.NodeDumper$DumpType,long,org.apache.hadoop.fs.Path,boolean,org.apache.nutch.scoring.webgraph.NodeDumper$NameType,org.apache.nutch.scoring.webgraph.NodeDumper$AggrType,boolean) (S)org.apache.nutch.util.TimingUtil:elapsedTime(long,long)
M:org.apache.nutch.crawl.LinkDb:install(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path) (S)org.apache.nutch.util.LockUtil:removeLockFile(org.apache.hadoop.fs.FileSystem,org.apache.hadoop.fs.Path)
M:org.apache.nutch.parse.ParsePluginsReader:main(java.lang.String[]) (S)java.lang.System:exit(int)
M:org.apache.nutch.crawl.Generator:generate(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,int,long,long,boolean,boolean,boolean,int) (S)org.apache.nutch.crawl.CrawlDb:install(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.MapWritable:hashCode() (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$100(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int,int) (S)org.apache.nutch.fetcher.Fetcher$FetchItem:create(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,java.lang.String,int)
M:org.apache.nutch.segment.SegmentMerger$SegmentOutputFormat$1:ensureMapFile(java.lang.String,java.lang.String,java.lang.Class) (S)org.apache.hadoop.mapred.SequenceFileOutputFormat:getOutputCompressionType(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.tools.ResolveUrls$ResolverThread:run() (S)org.apache.nutch.tools.ResolveUrls:access$100()
M:org.apache.nutch.tools.proxy.SegmentHandler:handle(org.mortbay.jetty.Request,javax.servlet.http.HttpServletResponse,java.lang.String,int) (S)java.lang.Integer:valueOf(int)
M:org.apache.nutch.crawl.MapWritable:write(java.io.DataOutput) (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$200(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.plugin.PluginRepository:getOrderedPlugins(java.lang.Class,java.lang.String,java.lang.String) (S)java.util.Arrays:asList(java.lang.Object[])
M:org.apache.nutch.tools.proxy.SegmentHandler:handle(org.mortbay.jetty.Request,javax.servlet.http.HttpServletResponse,java.lang.String,int) (S)java.lang.Character:isUpperCase(char)
M:org.apache.nutch.crawl.Generator$Selector:map(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.nutch.crawl.CrawlDatum:getStatusName(byte)
M:org.apache.nutch.crawl.CrawlDb:update(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean,boolean,boolean) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.indexer.IndexingJob:index(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,java.util.List,boolean,boolean,java.lang.String,boolean,boolean) (S)org.apache.nutch.util.TimingUtil:elapsedTime(long,long)
M:org.apache.nutch.tools.ResolveUrls:resolveUrls() (S)java.util.concurrent.Executors:newFixedThreadPool(int)
M:org.apache.nutch.tools.proxy.TestbedProxy:main(java.lang.String[]) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.fetcher.Fetcher$FetchItemQueues:checkTimelimit() (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.fetcher.Fetcher:run(java.lang.String[]) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.fetcher.Fetcher:fetch(org.apache.hadoop.fs.Path,int) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.tools.FreeGenerator:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
M:org.apache.nutch.scoring.webgraph.NodeReader:main(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:withDescription(java.lang.String)
M:org.apache.nutch.scoring.webgraph.LinkRank:main(java.lang.String[]) (S)java.lang.System:exit(int)
M:org.apache.nutch.tools.arc.ArcSegmentCreator:logError(org.apache.hadoop.io.Text,java.lang.Throwable) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.scoring.webgraph.LinkDumper:run(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:withDescription(java.lang.String)
M:org.apache.nutch.scoring.webgraph.Loops:findLoops(org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.scoring.webgraph.WebGraph:run(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:withArgName(java.lang.String)
M:org.apache.nutch.crawl.Generator:generate(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,int,long,long,boolean,boolean,boolean,int) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.indexer.IndexingJob:main(java.lang.String[]) (S)org.apache.hadoop.util.ToolRunner:run(org.apache.hadoop.conf.Configuration,org.apache.hadoop.util.Tool,java.lang.String[])
M:org.apache.nutch.scoring.webgraph.WebGraph:run(java.lang.String[]) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.plugin.PluginRepository:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.fetcher.Fetcher:reportStatus(int,int) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.tools.FreeGenerator:run(java.lang.String[]) (S)org.apache.nutch.util.TimingUtil:elapsedTime(long,long)
M:org.apache.nutch.fetcher.OldFetcher:<init>(org.apache.hadoop.conf.Configuration) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.scoring.webgraph.LinkRank:runInitializer(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.crawl.CrawlDbMerger:merge(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.protocol.Content:main(java.lang.String[]) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.fetcher.OldFetcher:configure(org.apache.hadoop.mapred.JobConf) (S)org.apache.nutch.fetcher.OldFetcher:isParsing(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:run() (S)org.apache.nutch.fetcher.Fetcher:access$200(org.apache.nutch.fetcher.Fetcher)
M:org.apache.nutch.crawl.MapWritable:keySet() (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$100(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.parse.ParseSegment:map(org.apache.hadoop.io.WritableComparable,org.apache.nutch.protocol.Content,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.nutch.crawl.SignatureFactory:getSignature(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.metadata.SpellCheckedMetadata:<clinit>() (S)java.lang.reflect.Modifier:isStatic(int)
M:org.apache.nutch.crawl.CrawlDatum:toString() (S)org.apache.nutch.crawl.CrawlDatum:getStatusName(byte)
M:org.apache.nutch.tools.arc.ArcSegmentCreator:output(org.apache.hadoop.mapred.OutputCollector,java.lang.String,org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.crawl.CrawlDbReader:main(java.lang.String[]) (S)java.lang.Integer:parseInt(java.lang.String)
M:org.apache.nutch.protocol.ProtocolFactory:getProtocol(java.lang.String) (S)org.apache.nutch.util.ObjectCache:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.segment.SegmentReader:dump(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path) (S)org.apache.nutch.util.HadoopFSUtil:getPaths(org.apache.hadoop.fs.FileStatus[])
M:org.apache.nutch.util.MimeUtil:<init>(org.apache.hadoop.conf.Configuration) (S)org.apache.tika.mime.MimeTypesFactory:create(java.io.InputStream)
M:org.apache.nutch.crawl.MapWritable:getKeyValueEntry(byte,byte) (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$102(org.apache.nutch.crawl.MapWritable$KeyValueEntry,org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.parse.ParseOutputFormat$1:write(org.apache.hadoop.io.Text,org.apache.nutch.parse.Parse) (S)org.apache.nutch.parse.ParseOutputFormat:access$100(org.apache.nutch.parse.ParseOutputFormat)
M:org.apache.nutch.indexer.IndexingJob:index(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,java.util.List,boolean,boolean,java.lang.String,boolean,boolean) (S)org.apache.nutch.indexer.IndexerMapReduce:initMRJob(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,java.util.Collection,org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.crawl.SignatureComparator:_compare(java.lang.Object,java.lang.Object) (S)org.apache.nutch.crawl.SignatureComparator:_compare(byte[],int,int,byte[],int,int)
M:org.apache.nutch.indexer.IndexingJob:index(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,java.util.List,boolean,boolean,java.lang.String,boolean,boolean) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.crawl.CrawlDatum$Comparator:compare(byte[],int,int,byte[],int,int) (S)org.apache.nutch.crawl.CrawlDatum$Comparator:readInt(byte[],int)
M:org.apache.nutch.tools.FreeGenerator:run(java.lang.String[]) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.tools.DmozParser:addTopicsFromFile(java.lang.String,java.util.Vector) (S)java.lang.System:exit(int)
M:org.apache.nutch.util.URLUtil:main(java.lang.String[]) (S)org.apache.nutch.util.URLUtil:getDomainName(java.net.URL)
M:org.apache.nutch.crawl.Injector:inject(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.crawl.CrawlDbMerger:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.crawl.MapWritable:values() (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$100(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.scoring.webgraph.Loops:findLoops(org.apache.hadoop.fs.Path) (S)org.apache.nutch.util.FSUtils:replace(org.apache.hadoop.fs.FileSystem,org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,boolean)
M:org.apache.nutch.crawl.DeduplicationJob:run(java.lang.String[]) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.CrawlDatum:toString() (S)org.apache.nutch.util.StringUtil:toHexString(byte[])
M:org.apache.nutch.protocol.ProtocolFactory:<init>(org.apache.hadoop.conf.Configuration) (S)org.apache.nutch.plugin.PluginRepository:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.fetcher.Fetcher:fetch(org.apache.hadoop.fs.Path,int) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.MapWritable:getKeyValueEntry(byte,byte) (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$200(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.util.MimeUtil:<init>(org.apache.hadoop.conf.Configuration) (S)org.apache.tika.mime.MimeTypes:getDefaultMimeTypes()
M:org.apache.nutch.indexer.IndexingFilters:<init>(org.apache.hadoop.conf.Configuration) (S)org.apache.nutch.plugin.PluginRepository:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.fetcher.OldFetcher$FetcherThread:logError(org.apache.hadoop.io.Text,java.lang.String) (S)org.apache.nutch.fetcher.OldFetcher:access$508(org.apache.nutch.fetcher.OldFetcher)
M:org.apache.nutch.util.URLUtil:toUNICODE(java.lang.String) (S)java.net.IDN:toUnicode(java.lang.String)
M:org.apache.nutch.scoring.webgraph.LinkRank:runInitializer(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.MapWritable:write(java.io.DataOutput) (S)org.apache.nutch.crawl.MapWritable$ClassIdEntry:access$400(org.apache.nutch.crawl.MapWritable$ClassIdEntry)
M:org.apache.nutch.indexer.NutchField:write(java.io.DataOutput) (S)org.apache.hadoop.io.Text:writeString(java.io.DataOutput,java.lang.String)
M:org.apache.nutch.crawl.CrawlDbReader:processStatJob(java.lang.String,org.apache.hadoop.conf.Configuration,boolean) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.util.URLUtil:getDomainName(java.lang.String) (S)org.apache.nutch.util.URLUtil:getDomainName(java.net.URL)
M:org.apache.nutch.fetcher.OldFetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int,int) (S)org.apache.nutch.parse.ParseOutputFormat:filterNormalize(java.lang.String,java.lang.String,java.lang.String,boolean,org.apache.nutch.net.URLFilters,org.apache.nutch.net.URLNormalizers)
M:org.apache.nutch.tools.proxy.TestbedProxy:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
